;Maio;09/05/2012;Equipe anterior;;SRD;Chamada Recebida – CR;Ligação telefônica direcionada ou transferida para o atendimento humano, composta pelo somatório de chamada atendida (CA) e chamada abandonada (CAb).;Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Maio;14/05/2013;Equipe anterior;;SRC;Chamada Recebida por Atendente – CRA;Ligação telefônica que for direcionada ou transferida para atendimento por atendente.;Revogado;Resolução Normativa ANEEL n. 57, de 12 de abril de 2004 (Diário Oficial, de 13 abr. 2004, seção 1, p. 48) (REVOGADA);http://www.aneel.gov.br/cedoc/ren2004057.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;13/05/2013;Equipe anterior;;MME, MCT, MDIC;Chaminés;Componentes do conjunto de tiragem destinados a encaminhar os produtos da combustão para o ambiente externo.;Vigente;Portaria Interministerial MME/MCT/MDIC n. 298, de 10 de setembro de 2008 (Diário Oficial, de 11 set. 2008, seção 1, p. 90), Anexo III;http://www.aneel.gov.br/cedoc/pri2008298.pdf;_;Não se Aplica;;SIM;;;;;
;Julho;17/07/2023;Victoria;;STD;Cheia;Fenômeno resultante de sequência de vazões superiores a um valor normal considerado para determinada seção do rio ou superiores a uma restrição de vazão máxima estabelecida para essa seção.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Julho;17/07/2023;Victoria;;STD;Cheia de projeto;Sequência de vazões utilizada para dimensionar os vertedouros de um reservatório.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Janeiro;23/01/2014;Equipe anterior;Distribuição;SRD;Ciclo de ampliações e reforços;"Processos e rotinas que contam com a participação dos agentes nos
estudos da evolução do sistema, com o objetivo de estabelecer ampliações e reforços na rede básica e Demais Instalações de Transmissão, a serem propostos à ANEEL para licitação ou autorização, além de novas linhas e subestações de âmbito próprio de concessionária ou permissionária de distribuição, cuja implementação seja necessária para minimizar os custos de expansão e de operação do SIN.";Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Maio;09/05/2012;Equipe anterior;Distribuição;SRD, SMA;Ciclo de faturamento;Intervalo de tempo correspondente ao faturamento de determinada unidade consumidora.;Vigente;Resolução Normativa ANEEL n. 1.000, de 7 de dezembro de 2021 (Diário Oficial, de 20 dez. 2021, seção 1, p. 206);https://www2.aneel.gov.br/cedoc/ren20211000.pdf;_;Não se Aplica;;SIM;;;;;
;Agosto;22/08/2014;Equipe anterior;;SEM;Ciclo de liquidação financeira;Período, em intervalos temporais definidos, no qual se realizam os procedimentos para a contabilização e a liquidação financeira.;Revogado;Resolução Normativa ANEEL n. 622, de 19 de agosto de 2014 (Diário Oficial, de 22 ago. 2014, seção 1, p. 65) (REVOGADA);http://www.aneel.gov.br/cedoc/ren2014622.pdf;_;Não se Aplica;;SIM;;;;;
;Julho;18/07/2023;Victoria;;STD;Ciclo tarifário;Período anual, de 1º de julho de um ano até 30 de junho do ano subsequente, para o qual a ANEEL estabelece as RAP das concessionárias de transmissão e as TUST dos usuários.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Janeiro;23/01/2014;Equipe anterior;Distribuição;SRD;Cintilação;Impressão visual resultante das variações do fluxo luminoso nas lâmpadas, principalmente nas lâmpadas incandescentes, quando a rede elétrica é submetida a flutuações de tensão. Diz-se, também, flicker.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;SIM;;;;;
;Setembro;23/09/2024;Victoria;;MME;Circuito interno;Condutores e seus acessórios instalados dentro da unidade consumidora para alimentação das cargas (lâmpadas, tomadas, etc.). Estes condutores são partes integrantes do kit de instalação interna.;Vigente;Portaria GM/MME n. 801, de 18 de setembro de 2024 (Diário Oficial, de 19 set. 2024, seção 1, p. 66);https://www.in.gov.br/en/web/dou/-/portaria-gm/mme-n-801-de-18-de-setembro-de-2024-585390059;_;Não se Aplica;;Termo Novo;;;;;
;Julho;10/05/2012;Equipe anterior;;SRC;Classe comercial, serviços e outras atividades;Caracteriza-se pelo fornecimento à unidade consumidora em que seja exercida atividade comercial ou de prestação de serviços, à exceção dos serviços públicos ou de outra atividade não prevista nas demais classes.;Revogado;Resolução Normativa ANEEL n. 414, de 9 de setembro de 2010 (Diário Oficial, de 15 set. 2010, seção 1, p. 115) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2010414.pdf;_;Não se Aplica;;SIM;;;;;
;Julho;27/07/2012;Equipe anterior;;SRC;Classe consumo próprio;Caracteriza-se pelo fornecimento destinado ao consumo de energia elétrica das instalações da distribuidora.;Revogado;Resolução Normativa ANEEL n. 414, de 9 de setembro de 2010 (Diário Oficial, de 15 set. 2010, seção 1, p. 115) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2010414.pdf;_;Não se Aplica;;SIM;;;;;
;Julho;18/07/2023;Victoria;;STD;Classe de exatidão;Expressão do erro máximo ou incerteza apresentado na medição de uma dada grandeza através de um instrumento de medição.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Abril;09/04/2012;Equipe anterior;;SFF;Classe de tensão;Tensão para a qual os equipamentos são projetados e fabricados para sua operação.;Vigente;Resolução Normativa ANEEL n. 674, de 11 de agosto de 2015 (Diário Oficial, de 18 ago. 2015, seção 1, p. 82), Anexo: Manual de Controle Patrimonial do Setor Elétrico - MCPSE;http://www2.aneel.gov.br/cedoc/ren2015674.pdf;http://www2.aneel.gov.br/cedoc/aren2015674_2.pdf;Não se Aplica;;SIM;;;;;
;Julho;27/07/2012;Equipe anterior;;SRD;Classe iluminação pública;"Caracteriza-se pelo fornecimento de energia elétrica exclusivo
para a prestação do serviço público de iluminação pública, de responsabilidade do Poder Público Municipal ou Distrital, ou ainda daquele que receba essa delegação, com o objetivo de iluminar:
I - vias públicas destinadas ao trânsito de pessoas ou veículos, tais como ruas, avenidas, logradouros, caminhos, passagens, passarelas, túneis, estradas e rodovias; e II - bens públicos destinados ao uso comum do povo, tais como abrigos de usuários de transportes coletivos, praças, parques e jardins, ainda que o uso esteja sujeito a condições estabelecidas pela administração, inclusive o cercamento, a restrição de horários e a cobrança.";Revogado;Resolução Normativa ANEEL n. 768, de 23 de maio de 2017 (Diário Oficial, de 02 06. 2017, seção 1, p. 35) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2017768.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;10/05/2012;Equipe anterior;;SRD;Classe industrial;Caracteriza-se pelo fornecimento à unidade consumidora em que seja desenvolvida atividade industrial, conforme definido na Classificação Nacional de Atividades Econômicas – CNAE, assim como o transporte de matéria-prima, insumo ou produto resultante do seu processamento, caracterizado como atividade de suporte e sem fim econômico próprio, desde que realizado de forma integrada fisicamente à unidade consumidora industrial.;Revogado;Resolução Normativa ANEEL n. 768, de 23 de maio de 2017 (Diário Oficial, de 02 06. 2017, seção 1, p. 35) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2017768.pdf;_;Não se Aplica;;SIM;;;;;
;Julho;27/07/2012;Equipe anterior;;SRC;Classe poder público;"Independente da atividade a ser desenvolvida, caracteriza-se pelo fornecimento à unidade consumidora, solicitado por pessoa jurídica de direito público que assuma as responsabilidades inerentes à condição de consumidor, incluindo a iluminação em rodovias e semáforos, radares e câmeras de monitoramento de trânsito, exceto aqueles classificáveis como serviço público de irrigação rural, escola agrotécnica, iluminação pública e serviço público, considerando-se as seguintes subclasses: I – poder público federal; II – poder público estadual ou distrital; e III – poder público municipal.";Revogado;Resolução Normativa ANEEL n. 414, de 9 de setembro de 2010 (Diário Oficial, de 15 set. 2010, seção 1, p. 115) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2010414.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;10/05/2012;Equipe anterior;;SRC;Classe residencial;"Caracteriza-se pelo fornecimento à unidade consumidora com fim residencial, ressalvado os casos previstos no inciso III do §4º do artigo 5º, considerando-se as seguintes subclasses: I - residencial; II - residencial baixa renda; III - residencial baixa renda indígena; IV - residencial baixa renda quilombola; V - residencial baixa renda benefício de prestação continuada da assistência social - BPC e; VI - residencial baixa renda multifamiliar.";Revogado;Resolução Normativa ANEEL n. 414, de 9 de setembro de 2010 (Diário Oficial, de 15 set. 2010, seção 1, p. 115) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2010414.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;10/05/2012;Equipe anterior;;SRC;Classe rural;Caracteriza-se pelo fornecimento à unidade consumidora que desenvolva atividades de agricultura, pecuária ou aquicultura, dispostas nos grupos 01.1 a 01.6 ou 03.2 da Classificação Nacional de Atividades Econômicas – CNAE.;Revogado;Resolução Normativa ANEEL n. 414, de 9 de setembro de 2010 (Diário Oficial, de 15 set. 2010, seção 1, p. 115) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2010414.pdf;_;Não se Aplica;;SIM;;;;;
;Julho;27/07/2012;Equipe anterior;;SRC;Classe serviço público;"Caracteriza-se pelo fornecimento exclusivo para motores, máquinas e cargas essenciais à operação de serviços públicos de água, esgoto, saneamento e tração elétrica urbana ou ferroviária, explorados diretamente pelo Poder Público ou mediante concessão ou autorização, considerando-se as seguintes subclasses: I – tração elétrica; e II – água, esgoto e saneamento.";Revogado;Resolução Normativa ANEEL n. 414, de 9 de setembro de 2010 (Diário Oficial, de 15 set. 2010, seção 1, p. 115) (REVOGADA);http://www2.aneel.gov.br/cedoc/ren2010414.pdf;_;Não se Aplica;;SIM;;;;;
;Abril;09/04/2012;Equipe anterior;;SFF;Classes de ativos;Grupo de ativos de uso e natureza semelhantes nas operações de uma empresa.;Vigente;Resolução Normativa ANEEL n. 674, de 11 de agosto de 2015 (Diário Oficial, de 18 ago. 2015, seção 1, p. 82), Anexo: Manual de Controle Patrimonial do Setor Elétrico - MCPSE;http://www2.aneel.gov.br/cedoc/ren2015674.pdf;http://www2.aneel.gov.br/cedoc/aren2015674_2.pdf;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;SRE;Cluster;Agrupamento ou família de conjuntos semelhantes de unidades consumidoras, comparados com base em variáveis descritivas de cada um destes conjuntos, as quais são chamadas de atributos geo-elétricos. O somatório dos atributos dos conjuntos de cada cluster representam as características geo-elétricas da concessão.;Revogado;Resolução Normativa ANEEL n. 338, de 25 de novembro de 2008 (Diário Oficial, de 27 nov. 2008, seção 1, p. 88) (REVOGADA);http://www.aneel.gov.br/cedoc/ren2008338.pdf;_;Não se Aplica;;SIM;;;;;
;Abril;09/04/2012;Equipe anterior;;SFF;Código de Águas;Nome pelo qual é conhecido o Decreto n° 24.643, de 10 de julho de 1934, que estabeleceu a estrutura do negócio de energia elétrica no Brasil. Este tema é tratado em um capítulo do código sobre geração hidrelétrica. Embora muitas leis tenham modificado o modelo básico, o Código e o Decreto n° 41.019, de 26 de fevereiro de 1957, que o regulamentou trinta e três anos depois de sancionado, ainda continuam sendo uma referência jurídica importante.;Vigente;Resolução Normativa ANEEL n. 674, de 11 de agosto de 2015 (Diário Oficial, de 18 ago. 2015, seção 1, p. 82), Anexo: Manual de Controle Patrimonial do Setor Elétrico - MCPSE;http://www2.aneel.gov.br/cedoc/ren2015674.pdf;http://www2.aneel.gov.br/cedoc/aren2015674_2.pdf;Não se Aplica;;SIM;;;;;
;Julho;18/07/2023;Victoria;;STD;Co-geração;"Processo operado numa instalação específica para fins da produção
combinada das utilidades calor e energia mecânica, esta geralmente
convertida total ou parcialmente em energia elétrica, a partir de uma
fonte primária.";Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Janeiro;23/01/2014;Equipe anterior;Distribuição;SRD;Cogeração de energia;Processo operado numa instalação específica para fins da produção combinada das utilidades calor e energia mecânica, esta geralmente convertida total ou parcialmente em energia elétrica, a partir da energia disponibilizada por uma fonte primária.;Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Maio;16/05/2013;Equipe anterior;Distribuição;SRD;Cogeração qualificada;Atributo concedido a cogeradores que atendem os requisitos de racionalidade energética para fins de participação nas políticas de incentivo à cogeração, conforme regulamentação específica.;Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Julho;18/07/2023;Victoria;;STD;Co-geração qualificada;"Atributo concedido a cogeradores que atendem os requisitos
definidos na Resolução Normativa ANEEL nº 235, de 14 de novembro
de 2006, segundo aspectos de racionalidade energética, para fins de
participação nas políticas de incentivo à cogeração.";Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Janeiro;23/01/2014;Equipe anterior;Distribuição;SRD;Cogerador;Planta industrial com base no processo de cogeração de energia. Constitui-se na forma de autoprodutor ou de produtor independente de energia elétrica.;Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Julho;18/07/2023;Victoria;;STD;Colapso de tensão;Fenômeno resultante de uma instabilidade de tensão, num sistema de potência, que consiste em o ponto de equilíbrio pós-perturbação apresentar níveis de tensão abaixo dos limites aceitáveis. Um colapso de tensão pode ser total ou parcial.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Janeiro;23/01/2014;Equipe anterior;Distribuição;SRD;Comando da operação;Ordens emanadas para a realização de acionamentos locais, acionamentos remotos ou acionamentos por telecomando nos equipamentos de manobra ou nos dispositivos de controle.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;SIM;;;;;
;Abril;10/04/2012;Equipe anterior;;SFF;Comercialização;Atividade responsável pela compra e venda de energia elétrica, tanto no mercado de livre negociação como para o consumidor final.;Vigente;Resolução Normativa ANEEL n. 674, de 11 de agosto de 2015 (Diário Oficial, de 18 ago. 2015, seção 1, p. 82), Anexo: Manual de Controle Patrimonial do Setor Elétrico - MCPSE;http://www2.aneel.gov.br/cedoc/ren2015674.pdf;http://www2.aneel.gov.br/cedoc/aren2015674_2.pdf;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;_;Comercialização final de um agente;Somatório da comercialização final das empresas do setor nas quais o agente econômico participa, direta ou indiretamente, multiplicados pelos respectivos fatores de ponderação.;Revogado;Resolução ANEEL n. 278, de 19 de julho de 2000 (Diário Oficial, de 21 jul. 2000, seção 1, p. 40) (REVOGADA);http://www.aneel.gov.br/cedoc/res2000278.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;_;Comercialização final de uma empresa;Energia comercializada pela empresa com todos os seus consumidores, em um período de 12 meses.;Revogado;Resolução ANEEL n. 278, de 19 de julho de 2000 (Diário Oficial, de 21 jul. 2000, seção 1, p. 40) (REVOGADA);http://www.aneel.gov.br/cedoc/res2000278.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;_;Comercialização final do setor;Somatório da comercialização final de todas as empresas do setor de energia elétrica.;Revogado;Resolução ANEEL n. 278, de 19 de julho de 2000 (Diário Oficial, de 21 jul. 2000, seção 1, p. 40) (REVOGADA);http://www.aneel.gov.br/cedoc/res2000278.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;_;Comercialização intermediária de um agente;Somatório da comercialização intermediária das empresas do setor nas quais o agente econômico participa, direta ou indiretamente, multiplicados pelos respectivos fatores de ponderação.;Revogado;Resolução ANEEL n. 278, de 19 de julho de 2000 (Diário Oficial, de 21 jul. 2000, seção 1, p. 40) (REVOGADA);http://www.aneel.gov.br/cedoc/res2000278.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;_;Comercialização intermediária de uma empresa;Somatório da energia associada aos contratos bilaterais de venda de energia elétrica para outras empresas do setor, em um período de 12 meses. Não deve ser considerado o repasse das quotas de Itaipu Binacional.;Revogado;Resolução ANEEL n. 278, de 19 de julho de 2000 (Diário Oficial, de 21 jul. 2000, seção 1, p. 40) (REVOGADA);http://www.aneel.gov.br/cedoc/res2000278.pdf;_;Não se Aplica;;SIM;;;;;
;Maio;17/05/2013;Equipe anterior;;_;Comercialização intermediária do setor;Somatório da comercialização intermediária de todas as empresas do setor de energia elétrica.;Revogado;Resolução ANEEL n. 278, de 19 de julho de 2000 (Diário Oficial, de 21 jul. 2000, seção 1, p. 40) (REVOGADA);http://www.aneel.gov.br/cedoc/res2000278.pdf;_;Não se Aplica;;SIM;;;;;
;Abril;10/04/2012;Equipe anterior;;SFF;Comercializador;Novo tipo de empreendedor que comercializa a energia elétrica sem, necessariamente, ser proprietário dos equipamentos usados na prestação do serviço. Prevista na Lei 9427/96 (que instituiu a ANEEL), esta atividade, que já existe em outros países, ainda está em organização. Pode ter um papel importante no desenvolvimento da cogeração garantindo mercados para excedentes de produção.;Vigente;Resolução Normativa ANEEL n. 674, de 11 de agosto de 2015 (Diário Oficial, de 18 ago. 2015, seção 1, p. 82), Anexo: Manual de Controle Patrimonial do Setor Elétrico - MCPSE;http://www2.aneel.gov.br/cedoc/ren2015674.pdf;http://www2.aneel.gov.br/cedoc/aren2015674_2.pdf;Não se Aplica;;SIM;;;;;
;Setembro;15/09/2021;Letícia;Distribuição;SRD;Comissão de planejamento conjunto;Equipe técnica designada pelas distribuidoras no exercício do planejamento voltada para as áreas de atuação conjunta ou adjacentes.;Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Abril;10/04/2012;Equipe anterior;Distribuição;SRD;Comissionamento;Procedimento realizado pela distribuidora nas obras executadas pelo interessado com o objetivo de verificar sua adequação ao projeto aprovado e aos padrões técnicos da distribuidora.;Vigente;Resolução Normativa ANEEL n. 956, de 7 de dezembro de 2021 (Diário Oficial, de 15 dez. 2021, seção 1, p. 125), Anexo I: Módulo 1 do PRODIST – Glossário de termos;https://www2.aneel.gov.br/cedoc/ren2021956.pdf;https://www2.aneel.gov.br/cedoc/aren2021956_2.pdf;Não se Aplica;;SIM;;;;;
;Julho;19/07/2023;Victoria;;STD;Comissionamento (Rede);Modo pelo qual uma instalação ou um equipamento são avaliados por comissão formada por seus proprietários, projetistas, fabricantes e montadores, através de ensaios e testes, de forma a liberá-los para operação comercial em condições seguras e eficientes.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;Termo Novo;;;;;
;Maio;13/05/2013;Equipe anterior;;MME;Comitê Coordenador de Operações Norte-Nordeste – CCON;Composto por representantes dos concessionários de serviços públicos de energia elétrica dessas regiões, que operem ou venham a operar interligados e que possuam e ou operem sistema gerador, reservatório e ou linha de transmissão que representem parcela ponderável da capacidade dos referidos sistemas regionais.;Vigente;Portaria MME n. 838, de 9 de junho de 1982 (Diário Oficial, de 16 jun. 1982, seção 1, p. 11056);http://www.aneel.gov.br/cedoc/prt1982838mme.pdf;_;Não se Aplica;;SIM;;;;;
;Setembro;13/09/2019;Equipe anterior;;MME;Comitê Coordenador do Planejamento da Expansão dos Sistemas Elétricos – CCPE;Coordena a elaboração do planejamento da expansão dos sistemas elétricos brasileiros, de caráter indicativo para a geração, consubstanciado nos Planos Decenais de Expansão e nos Planos Nacionais de Energia Elétrica de longo prazo, a partir do ciclo anual de planejamento 1999, correspondente ao horizonte decenal 2000/2009.;Vigente;Portaria MME n. 150, de 10 de maio de 1999 (Diário Oficial, de 12 maio 1999, seção 1, p. 72);http://www.aneel.gov.br/cedoc/prt1999150mme.pdf;_;Não se Aplica;;SIM;;;;;
;Janeiro;23/01/2014;Equipe anterior;Distribuição;SRD;Comitê de Monitoramento do Setor Elétrico – CMSE;Órgão colegiado constituído no âmbito do Poder Executivo, sob a coordenação direta do Ministério de Minas e Energia, responsável pelo acompanhamento e avaliação permanentes da continuidade e da segurança de suprimento eletroenergético em todo território nacional. A constituição do CMSE foi autorizada pela Lei nº 10.848, de 15 de março de 2004.;Vigente;Despacho ANEEL n. 2.100, de 4 de julho de 2023 (Diário Oficial da União, de 07 jul. 2023, seção 1, p. 96) Anexo I - Submódulo 1.2 - Glossário;https://www2.aneel.gov.br/cedoc/dsp20232100.pdf;https://www2.aneel.gov.br/cedoc/adsp20232100_2.pdf;Não se Aplica;;SIM;;;;;
;Julho;22/07/2021;Equipe anterior;;STE;Comitê Gestor de Indicadores de Eficiência Energética – CGIEE;"Instituído em 19 de dezembro de 2001 pelo Decreto nº 4.059, que regulamentou a Lei nº 10.295, de 17 de outubro de 2001, que dispõe sobre a Política Nacional de Conservação e Uso Racional de Energia, conhecida como “Lei de Eficiência Energética”. Cabe ao CGIEE determinar os níveis mínimos de eficiência energética de cada tipo de aparelho e máquina consumidora de energia, estabelecer um Programa de Metas para aprimorar estes índices, bem como
acompanhar a sua implementação.";Vigente;Resolução Normativa ANEEL n. 1.086, de 2 de abril de 2024 (Diário Oficial, de 30 abr. 2024, seção 1, p. 81), Anexo I - Módulo 1 - Introdução;https://www2.aneel.gov.br/cedoc/ren20241086.pdf;https://www2.aneel.gov.br/cedoc/aren20241086_2.pdf;Não se Aplica;;SIM;;;;;
;Junho;16/06/2024;Victoria;;STR;Compensação Financeira pela Utilização de Recursos Hídricos – CFURH;Criada pela Lei n.º 7.990, de 1989, que institui, para os Estados, Distrito Federal e Municípios, compensação financeira pelo aproveitamento de recursos hídricos. O pagamento da CFURH é realizado mensalmente à União pelas geradoras enquadradas nos critérios definidos na Lei n.º 7.990, de 1989, conforme valores definidos pela ANEEL.;Vigente;Resolução Normativa ANEEL n. 1091, de 22 de maio de 2024 (Diário Oficial, de 22 de maio. 2024, seção 1, p. 172);https://www2.aneel.gov.br/cedoc/ren20241091.html;https://www.planalto.gov.br/ccivil_03/Leis/L7990.htm;Não se Aplica;;Termo Novo;;;;;
;Maio;14/05/2012;Equipe anterior;;SGH, SCG, SRG;Compensação geoidal (Projeto básico);Na grande maioria dos trabalhos de posicionamento em obras de engenharia, levantamento geodésico e topográfico faz-se necessária a determinação da altitude física, ou melhor,ortométrica (altitude referenciada ao geóide ou nível médio do mar). Surge então a necessidade de transformar a altitude geométrica, obtida do GPS, em altitude ortométrica. Esta transformação, do ponto de vista matemático, constitui-se numa operação SIMples, envolvendo a altitude geométrica (h) e a altitude geoidal (H) no ponto e se dá através da equação: H ≈ h – N Para isso, é preciso conhecer a altura ou ondulação geoidal (N), ou seja, a separação entre as duas superfícies de referência: o geóide e o elipsóide. Partindo desses conceitos o Instituto Brasileiro de Geografia e Estatística - IBGE gerou um Modelo de Ondulação Geoidal e desenvolveu o Sistema de Interpolação de Ondulação Geoidal - MAPGEO2004, através do qual os usuários podem obter a ondulação geoidal (N) em um ponto, e/ou conjunto de pontos, referida aos sistemas SAD69 e SIRGAS2000.;Revogado;Resolução Normativa ANEEL n. 412, de 5 de outubro de 2010 (Diário Oficial, de 8 out. 2010, seção 1, p. 103), Anexo II (REVOGADA);http://www.aneel.gov.br/cedoc/ren2010412.pdf;http://www2.aneel.gov.br/cedoc/aren2010412_2.pdf;Usar qualificador;Projeto básico;SIM;;;;;
;Dezembro;16/12/2025;Equipe anterior;;STR;Compensação por violação de limites de continuidade;Repasse aos consumidores da compensação financeira recebida pelas distribuidoras devido a violação dos limites de continuidade nos pontos de conexão dos acessos à rede de outras distribuidoras, conforme item 6.1.5.2 do Módulo 8 dos Procedimentos de Distribuição de Energia Elétrica no Sistema Elétrico Nacional – PRODIST, ou o que vier a sucedê-lo.;Vigente;Resolução Normativa ANEEL n. 1.127, de 1º de julho de 2025 (Diário Oficial, de 04 jul. 2025, seção 1, p. 280), Anexo: PRORET, Submódulo 4.4 – Demais componentes financeiros;https://www2.aneel.gov.br/cedoc/ren20251127.pdf;https://www2.aneel.gov.br/cedoc/aren20251127_2.pdf;;;SIM;;;;;
